functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849011VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849011&rc2=VG4174H,308 m2,308
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849010VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849010&rc2=VG4174H,341 m2,341
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7745001VG4174F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7745001&rc2=VG4174F,861 m2,861
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7449659VG4174G,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7449659&rc2=VG4174G,1380 m2,1380
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7253118VG4175C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7253118&rc2=VG4175C,800 m2,800
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7253103VG4175C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7253103&rc2=VG4175C,5379 m2,5379
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6955013VG4165D,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6955013&rc2=VG4165D,182 m2,182
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,9,8,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6849604VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6849604&rc2=VG4164H,525 m2,525
declined,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6849601VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6849601&rc2=VG4164H,199 m2,199
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,2,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6848409VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6848409&rc2=VG4164H,366 m2,366
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6848403VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6848403&rc2=VG4164H,701 m2,701
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6848304VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6848304&rc2=VG4164H,104 m2,104
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,12,8,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6647002VG4164F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6647002&rc2=VG4164F,1730 m2,1730
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6554605VG4165D,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6554605&rc2=VG4165D,937 m2,937
functional,1805-01-01T00:00:00,"""1805-01-01T23:00:00.000Z""",1805-01-01T00:00:00,"""1805-01-01T23:00:00.000Z""",212,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6742707VG4164B,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6742707&rc2=VG4164B,450 m2,450
functional,1805-01-01T00:00:00,"""1805-01-01T23:00:00.000Z""",1805-01-01T00:00:00,"""1805-01-01T23:00:00.000Z""",212,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6546505VG4164F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6546505&rc2=VG4164F,555 m2,555
